collectorNumber,name_fr,faction,rarity,type,handCost,reserveCost,forestPower,mountainPower,waterPower,landmarksSize,reserveSize,abilities_fr,supportAbility_fr,id,imagePath
BTG-014-C-FR,Trois Petits Cochons,Axiom,Commun,Personnage,3,3,3,3,3,,,"{J} Si vous contrôlez au moins deux Repères, je gagne 1 boost[]. (Les cartes en Réserve ne sont pas contrôlées. Un boost est un compteur +1/+1/+1. Retirez-le lorsqu'il quitte la zone d'Expédition.)",,ALT_COREKS_B_AX_12_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_AX_12/JPG/fr_FR/f7499597598843029b19e2210ce26032.jpg
BTG-014-R-FR,Trois Petits Cochons,Axiom,Rare,Personnage,3,3,3,3,3,,,"{J} Si vous contrôlez au moins deux Repères, je gagne #2 boosts[]#. (Les cartes en Réserve ne sont pas contrôlées. Un boost est un compteur +1/+1/+1. Retirez-le lorsqu'il quitte la zone d'Expédition.)",,ALT_CORE_B_AX_12_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_AX_12/JPG/fr_FR/7d47d2fd1cdd74fadf66d8817511c632.jpg
BTG-014-R-FR,Trois Petits Cochons,Axiom,Rare,Personnage,3,3,3,3,3,,,"{J} Si vous contrôlez au moins deux Repères, je gagne #2 boosts[]#. (Les cartes en Réserve ne sont pas contrôlées. Un boost est un compteur +1/+1/+1. Retirez-le lorsqu'il quitte la zone d'Expédition.)",,ALT_COREKS_B_AX_12_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_AX_12/JPG/fr_FR/a831789d6d046d4549d41044159d33e2.jpg
BTG-014-F-FR,Trois Petits Cochons,Bravos,Rare,Personnage,3,3,3,3,3,,,"{J} Si vous contrôlez #au moins un# Repère, je gagne 1 boost.",,ALT_COREKS_B_AX_12_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_AX_12/JPG/fr_FR/876af27b9a8fb132fdad41ae196a1497.jpg
BTG-014-F-FR,Trois Petits Cochons,Bravos,Rare,Personnage,3,3,3,3,3,,,"{J} Si vous contrôlez #au moins un# Repère, je gagne 1 boost.",,ALT_CORE_B_AX_12_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_AX_12/JPG/fr_FR/f3738779c60118e74c442a51c1156bb1.jpg
BTG-015-C-FR,Fée Clochette,Axiom,Commun,Personnage,3,3,1,3,3,,,{R} [Sabotez]. (Défaussez jusqu'à une carte d'une Réserve.),,ALT_COREKS_B_AX_09_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_AX_09/JPG/fr_FR/465c33a29f9989bc08a747e2321fad3f.jpg
BTG-015-C-FR,Fée Clochette,Axiom,Commun,Personnage,3,3,1,3,3,,,{R} [Sabotez]. (Défaussez jusqu'à une carte d'une Réserve.),,ALT_CORE_B_AX_09_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_AX_09/JPG/fr_FR/345cbe5f4ef354e5cf1fd6dd0e596288.jpg
BTG-015-R-FR,Fée Clochette,Axiom,Rare,Personnage,#2#,3,1,3,3,,,{R} [Sabotez]. (Défaussez jusqu'à une carte d'une Réserve.),,ALT_COREKS_B_AX_09_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_AX_09/JPG/fr_FR/77a68d1ba47475fcc8cb2c2f1be1aeb4.jpg
BTG-015-R-FR,Fée Clochette,Axiom,Rare,Personnage,#2#,3,1,3,3,,,{R} [Sabotez]. (Défaussez jusqu'à une carte d'une Réserve.),,ALT_CORE_B_AX_09_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_AX_09/JPG/fr_FR/5aaecacaf28941a2034f582377b79d8e.jpg
BTG-015-F-FR,Fée Clochette,Lyra,Rare,Personnage,#2#,3,1,3,3,,,{R} [Sabotez]. (Défaussez jusqu'à une carte d'une Réserve.),,ALT_CORE_B_AX_09_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_AX_09/JPG/fr_FR/f7387147e8ed17e0c6524be9d3571efd.jpg
BTG-015-F-FR,Fée Clochette,Lyra,Rare,Personnage,#2#,3,1,3,3,,,{R} [Sabotez]. (Défaussez jusqu'à une carte d'une Réserve.),,ALT_COREKS_B_AX_09_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_AX_09/JPG/fr_FR/0b583194c4d0a95f4b31dc963b6c88aa.jpg
BTG-016-C-FR,Brouilleur Axiom,Axiom,Commun,Personnage,4,3,2,4,2,,,{H} [Sabotez]. (Défaussez jusqu'à une carte d'une Réserve.),,ALT_CORE_B_AX_15_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_AX_15/JPG/fr_FR/e7fa953c3ae4d9c8b4ffa3c768994439.jpg
BTG-016-C-FR,Brouilleur Axiom,Axiom,Commun,Personnage,4,3,2,4,2,,,{H} [Sabotez]. (Défaussez jusqu'à une carte d'une Réserve.),,ALT_COREKS_B_AX_15_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_AX_15/JPG/fr_FR/efea85fe91701c90248dbc53c66cf238.jpg
BTG-016-R-FR,Brouilleur Axiom,Axiom,Rare,Personnage,#3#,3,2,4,2,,,{H} [Sabotez]. (Défaussez jusqu'à une carte d'une Réserve.),,ALT_COREKS_B_AX_15_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_AX_15/JPG/fr_FR/e44a6a8f09efffac1ee38edeb536ced4.jpg
BTG-016-R-FR,Brouilleur Axiom,Axiom,Rare,Personnage,#3#,3,2,4,2,,,{H} [Sabotez]. (Défaussez jusqu'à une carte d'une Réserve.),,ALT_CORE_B_AX_15_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_AX_15/JPG/fr_FR/f02bc5d424a763a8837ec88edc000e1d.jpg
BTG-016-F-FR,Brouilleur Axiom,Muna,Rare,Personnage,4,3,2,4,2,,,{H} [Sabotez]. (Défaussez jusqu'à une carte d'une Réserve.),,ALT_CORE_B_AX_15_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_AX_15/JPG/fr_FR/4c61abb82264cc917b22ad329b227f04.jpg
BTG-016-F-FR,Brouilleur Axiom,Muna,Rare,Personnage,4,3,2,4,2,,,{H} [Sabotez]. (Défaussez jusqu'à une carte d'une Réserve.),,ALT_COREKS_B_AX_15_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_AX_15/JPG/fr_FR/4d334cc1031e4bf11890d53074bad552.jpg
BTG-017-C-FR,Dr Frankenstein,Axiom,Commun,Personnage,4,3,3,3,3,,,{R} Vous pouvez activer les capacités {j} d'un Permanent ciblé que vous contrôlez.,,ALT_COREKS_B_AX_17_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_AX_17/JPG/fr_FR/d28cf3c58b5320a4f78c2e27f2fc0df8.jpg
BTG-017-C-FR,Dr Frankenstein,Axiom,Commun,Personnage,4,3,3,3,3,,,{R} Vous pouvez activer les capacités {j} d'un Permanent ciblé que vous contrôlez.,,ALT_CORE_B_AX_17_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_AX_17/JPG/fr_FR/108fd8ff16bbc30310f4a3743657a49c.jpg
BTG-017-R-FR,Dr Frankenstein,Axiom,Rare,Personnage,4,#2#,3,3,3,,,{R} Vous pouvez activer les capacités {j} d'un Permanent ciblé que vous contrôlez.,,ALT_CORE_B_AX_17_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_AX_17/JPG/fr_FR/461c63e3e21f331100b4e579d422263f.jpg
BTG-017-R-FR,Dr Frankenstein,Axiom,Rare,Personnage,4,#2#,3,3,3,,,{R} Vous pouvez activer les capacités {j} d'un Permanent ciblé que vous contrôlez.,,ALT_COREKS_B_AX_17_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_AX_17/JPG/fr_FR/04ee93dd46a66b31a8b7c51ebddf768b.jpg
BTG-017-F-FR,Dr Frankenstein,Lyra,Rare,Personnage,4,#2#,3,3,3,,,{R} Vous pouvez activer les capacités {j} d'un Permanent ciblé que vous contrôlez.,,ALT_CORE_B_AX_17_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_AX_17/JPG/fr_FR/5a5dbd8791f12fec563363bbce5e2fd6.jpg
BTG-017-F-FR,Dr Frankenstein,Lyra,Rare,Personnage,4,#2#,3,3,3,,,{R} Vous pouvez activer les capacités {j} d'un Permanent ciblé que vous contrôlez.,,ALT_COREKS_B_AX_17_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_AX_17/JPG/fr_FR/f0d21f355107146adf996f14ccaa5cd2.jpg
BTG-018-C-FR,Athéna,Axiom,Commun,Personnage,5,3,3,4,4,,,"{R} Si vous contrôlez au moins deux Repères, je perds [[Fugace]].",,ALT_COREKS_B_AX_18_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_COREKS_B_AX_18/JPG/fr_FR/6717aeead848d23ac452e0c3864ede58.jpg
BTG-018-C-FR,Athéna,Axiom,Commun,Personnage,5,3,3,4,4,,,"{R} Si vous contrôlez au moins deux Repères, je perds [[Fugace]].",,ALT_CORE_B_AX_18_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_AX_18/JPG/fr_FR/c29d75d83203979289a62f0237ce44aa.jpg
BTG-018-R-FR,Athéna,Axiom,Rare,Personnage,5,3,3,4,4,,,"#{H} Si vous contrôlez au moins deux Repères, je gagne 2 boosts.#  {R} Si vous contrôlez au moins deux Repères, je perds [[Fugace]].",,ALT_CORE_B_AX_18_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_AX_18/JPG/fr_FR/b1076db6538045324913b68189f08ecc.jpg
BTG-018-R-FR,Athéna,Axiom,Rare,Personnage,5,3,3,4,4,,,"#{H} Si vous contrôlez au moins deux Repères, je gagne 2 boosts.#  {R} Si vous contrôlez au moins deux Repères, je perds [[Fugace]].",,ALT_COREKS_B_AX_18_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_COREKS_B_AX_18/JPG/fr_FR/4fd0f5b25f26fc95db7de6c104e7e648.jpg
BTG-018-F-FR,Athéna,Ordis,Rare,Personnage,5,3,3,4,4,,,"#{H} Si vous contrôlez au moins deux autres Personnages, je gagne 2 boosts.#  {R} Si vous contrôlez au moins deux #autres Personnages#, je perds [[Fugace]].",,ALT_COREKS_B_AX_18_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_COREKS_B_AX_18/JPG/fr_FR/fcc399c9944250b46d0e1cca8d4a105a.jpg
BTG-018-F-FR,Athéna,Ordis,Rare,Personnage,5,3,3,4,4,,,"#{H} Si vous contrôlez au moins deux autres Personnages, je gagne 2 boosts.#  {R} Si vous contrôlez au moins deux #autres Personnages#, je perds [[Fugace]].",,ALT_CORE_B_AX_18_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_AX_18/JPG/fr_FR/afad9ae142a8461a34ca44d1481f956e.jpg
BTG-019-C-FR,Ganesh,Axiom,Commun,Personnage,7,7,5,5,5,,,"{J} Pour chaque Permanent que vous contrôlez, vous pouvez activer ses capacités {j}.",,ALT_COREKS_B_AX_19_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_AX_19/JPG/fr_FR/1dc82f395579ed2b65000c36818476d3.jpg
BTG-019-C-FR,Ganesh,Axiom,Commun,Personnage,7,7,5,5,5,,,"{J} Pour chaque Permanent que vous contrôlez, vous pouvez activer ses capacités {j}.",,ALT_CORE_B_AX_19_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_AX_19/JPG/fr_FR/efc0bfd083b1e3bc89167af436223bc3.jpg
BTG-019-R-FR,Ganesh,Axiom,Rare,Personnage,#6#,#6#,#4#,#4#,#4#,,,"{J} Pour chaque Permanent que vous contrôlez, vous pouvez activer ses capacités {j}.",,ALT_CORE_B_AX_19_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_AX_19/JPG/fr_FR/3cc71fdd6260b03aa8a9378431ca1ae6.jpg
BTG-019-R-FR,Ganesh,Axiom,Rare,Personnage,#6#,#6#,#4#,#4#,#4#,,,"{J} Pour chaque Permanent que vous contrôlez, vous pouvez activer ses capacités {j}.",,ALT_COREKS_B_AX_19_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_AX_19/JPG/fr_FR/0c83433f6f4c5c006e31f99d26bb99e2.jpg
BTG-019-F-FR,Ganesh,Muna,Rare,Personnage,7,7,5,5,5,,,"{J} Pour chaque #autre Personnage# que vous contrôlez, vous pouvez activer ses capacités {j}.",,ALT_COREKS_B_AX_19_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_AX_19/JPG/fr_FR/beba4d4c33bef0ccc11b2711b2143e1e.jpg
BTG-019-F-FR,Ganesh,Muna,Rare,Personnage,7,7,5,5,5,,,"{J} Pour chaque #autre Personnage# que vous contrôlez, vous pouvez activer ses capacités {j}.",,ALT_CORE_B_AX_19_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_AX_19/JPG/fr_FR/f093b7ff23b3b664febb0eacb5ff365a.jpg
BTG-020-C-FR,Happé,Axiom,Commun,Sort,1,2,,,,,,Un Personnage ciblé change d'Expédition. (Il quitte son Expédition et rejoint l'autre Expédition de son contrôleur.),,ALT_CORE_B_AX_20_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_AX_20/JPG/fr_FR/7d6ce49c8ff157a8440df658f3568e72.jpg
BTG-020-C-FR,Happé,Axiom,Commun,Sort,1,2,,,,,,Un Personnage ciblé change d'Expédition. (Il quitte son Expédition et rejoint l'autre Expédition de son contrôleur.),,ALT_COREKS_B_AX_20_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_AX_20/JPG/fr_FR/8065b6a59bb5b78f597c4c0c84cc2111.jpg
BTG-020-R-FR,Happé,Axiom,Rare,Sort,#2#,2,,,,,,Un Personnage ciblé change d'Expédition. (Il quitte son Expédition et rejoint l'autre Expédition de son contrôleur.)  #Piochez une carte.#,,ALT_COREKS_B_AX_20_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_AX_20/JPG/fr_FR/de86fe33b1cf388d505768978dd485a3.jpg
BTG-020-R-FR,Happé,Axiom,Rare,Sort,#2#,2,,,,,,Un Personnage ciblé change d'Expédition. (Il quitte son Expédition et rejoint l'autre Expédition de son contrôleur.)  #Piochez une carte.#,,ALT_CORE_B_AX_20_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_AX_20/JPG/fr_FR/51d1ad6c87a6f105c7674069ae804307.jpg
BTG-020-F-FR,Happé,Lyra,Rare,Sort,1,2,,,,,,Un Personnage ciblé change d'Expédition. (Il quitte son Expédition et rejoint l'autre Expédition de son contrôleur.),,ALT_COREKS_B_AX_20_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_AX_20/JPG/fr_FR/f672caa17fc8e969ae69f3d1e1270983.jpg
BTG-020-F-FR,Happé,Lyra,Rare,Sort,1,2,,,,,,Un Personnage ciblé change d'Expédition. (Il quitte son Expédition et rejoint l'autre Expédition de son contrôleur.),,ALT_CORE_B_AX_20_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_AX_20/JPG/fr_FR/3cfdf88d947533ad2389811ab0f66291.jpg
BTG-021-C-FR,Entraînement Mécanique,Axiom,Commun,Sort,1,2,,,,,,Activez les capacités {j} d'un Permanent ciblé que vous contrôlez.,,ALT_CORE_B_AX_22_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_AX_22/JPG/fr_FR/6376184165eb0c586cb1654a1a7c55b6.jpg
BTG-021-C-FR,Entraînement Mécanique,Axiom,Commun,Sort,1,2,,,,,,Activez les capacités {j} d'un Permanent ciblé que vous contrôlez.,,ALT_COREKS_B_AX_22_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_AX_22/JPG/fr_FR/505b8384362570244e1549824eca2672.jpg
BTG-021-R-FR,Entraînement Mécanique,Axiom,Rare,Sort,#2#,2,,,,,,Activez les capacités {j} de #jusqu'à deux# Permanents ciblés que vous contrôlez.,,ALT_COREKS_B_AX_22_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_AX_22/JPG/fr_FR/2a9108cb087b08712430901e8c0077c5.jpg
BTG-021-R-FR,Entraînement Mécanique,Axiom,Rare,Sort,#2#,2,,,,,,Activez les capacités {j} de #jusqu'à deux# Permanents ciblés que vous contrôlez.,,ALT_CORE_B_AX_22_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_AX_22/JPG/fr_FR/12b4074ad1f49b3d65fabfa71ed18b40.jpg
BTG-021-F-FR,Entraînement Mécanique,Muna,Rare,Sort,#2#,2,,,,,,Activez les capacités {j} d'un #Personnage# ciblé que vous contrôlez.,,ALT_COREKS_B_AX_22_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_AX_22/JPG/fr_FR/79ed1962de5959a274614cfb866c5bc0.jpg
BTG-021-F-FR,Entraînement Mécanique,Muna,Rare,Sort,#2#,2,,,,,,Activez les capacités {j} d'un #Personnage# ciblé que vous contrôlez.,,ALT_CORE_B_AX_22_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_AX_22/JPG/fr_FR/8b636dda182706fd20a312e781c39780.jpg
BTG-022-C-FR,Boum !,Axiom,Commun,Sort,3,3,,,,,,"[[Fugace]]. (Envoyez-moi à la Défausse plutôt qu'en Réserve après résolution de mon effet.)  Sacrifiez un Personnage. Si vous le faites, défaussez un Personnage ou un Permanent ciblé.",,ALT_CORE_B_AX_21_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_AX_21/JPG/fr_FR/c6ef2ecbe79b0d70e6821bed2524a01c.jpg
BTG-022-C-FR,Boum !,Axiom,Commun,Sort,3,3,,,,,,"[[Fugace]]. (Envoyez-moi à la Défausse plutôt qu'en Réserve après résolution de mon effet.)  Sacrifiez un Personnage. Si vous le faites, défaussez un Personnage ou un Permanent ciblé.",,ALT_COREKS_B_AX_21_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_AX_21/JPG/fr_FR/c27842f8e9f6d8462faa4d457e19747f.jpg
BTG-022-R-FR,Boum !,Axiom,Rare,Sort,3,3,,,,,,"[[Fugace]]. (Envoyez-moi à la Défausse plutôt qu'en Réserve après résolution de mon effet.)  Sacrifiez un Personnage #ou un Permanent#. Si vous le faites, défaussez un Personnage ou Permanent ciblé.",,ALT_COREKS_B_AX_21_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_AX_21/JPG/fr_FR/7c47407d7b477b8b28cbfba224045c64.jpg
BTG-022-R-FR,Boum !,Axiom,Rare,Sort,3,3,,,,,,"[[Fugace]]. (Envoyez-moi à la Défausse plutôt qu'en Réserve après résolution de mon effet.)  Sacrifiez un Personnage #ou un Permanent#. Si vous le faites, défaussez un Personnage ou Permanent ciblé.",,ALT_CORE_B_AX_21_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_AX_21/JPG/fr_FR/3b414d0427373859da2d7db4f495f638.jpg
BTG-022-F-FR,Boum !,Yzmir,Rare,Sort,3,3,,,,,,"[[Fugace]]. (Envoyez-moi à la Défausse plutôt qu'en Réserve après résolution de mon effet.)  Sacrifiez un Personnage. Si vous le faites, défaussez un Personnage ou un Permanent ciblé.",,ALT_COREKS_B_AX_21_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_AX_21/JPG/fr_FR/8f387182fc5edc2c0e70435c39d25de7.jpg
BTG-022-F-FR,Boum !,Yzmir,Rare,Sort,3,3,,,,,,"[[Fugace]]. (Envoyez-moi à la Défausse plutôt qu'en Réserve après résolution de mon effet.)  Sacrifiez un Personnage. Si vous le faites, défaussez un Personnage ou un Permanent ciblé.",,ALT_CORE_B_AX_21_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_AX_21/JPG/fr_FR/dd2297cb5b91f8d912da0c7b684b0bd7.jpg
BTG-023-C-FR,Décharge de Kélon,Axiom,Commun,Sort,3,3,,,,,,[[Fugace]]. (Envoyez-moi à la Défausse plutôt qu'en Réserve après résolution de mon effet.)  Choisissez l'un :  • Envoyez en Réserve un Personnage ciblé de Coût de Main {4} ou moins.  • Défaussez un Permanent ciblé de Coût de Main {4} ou moins.,,ALT_CORE_B_AX_23_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_AX_23/JPG/fr_FR/5d40e99148b5fbdd42c29b723dc47883.jpg
BTG-023-C-FR,Décharge de Kélon,Axiom,Commun,Sort,3,3,,,,,,[[Fugace]]. (Envoyez-moi à la Défausse plutôt qu'en Réserve après résolution de mon effet.)  Choisissez l'un :  • Envoyez en Réserve un Personnage ciblé de Coût de Main {4} ou moins.  • Défaussez un Permanent ciblé de Coût de Main {4} ou moins.,,ALT_COREKS_B_AX_23_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_AX_23/JPG/fr_FR/94d5f0b835b41b00941232f0e29e596b.jpg
BTG-023-R-FR,Décharge de Kélon,Axiom,Rare,Sort,#4#,#4#,,,,,,"[[Fugace]].  Choisissez l'un :  • Envoyez en Réserve un Personnage ciblé de Coût de Main {4} ou moins.  • Défaussez un Permanent ciblé de Coût de Main {4} ou moins.  #Si vous contrôlez au moins deux Repères, créez un jeton Robot [2/2/2 Scarabot] dans une Expédition ciblée.#",,ALT_CORE_B_AX_23_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_AX_23/JPG/fr_FR/c6f156aa06d9d6a2002fb88a0dd7fe4e.jpg
BTG-023-R-FR,Décharge de Kélon,Axiom,Rare,Sort,#4#,#4#,,,,,,"[[Fugace]].  Choisissez l'un :  • Envoyez en Réserve un Personnage ciblé de Coût de Main {4} ou moins.  • Défaussez un Permanent ciblé de Coût de Main {4} ou moins.  #Si vous contrôlez au moins deux Repères, créez un jeton Robot [2/2/2 Scarabot] dans une Expédition ciblée.#",,ALT_COREKS_B_AX_23_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_AX_23/JPG/fr_FR/42a09465536100a21ef2e909876a2a26.jpg
BTG-023-F-FR,Décharge de Kélon,Ordis,Rare,Sort,3,3,,,,,,[[Fugace]]. (Envoyez-moi à la Défausse plutôt qu'en Réserve après résolution de mon effet.)  Choisissez l'un :  • Envoyez en Réserve un Personnage ciblé de Coût de Main {4} ou moins.  • Défaussez un Permanent ciblé de Coût de Main {4} ou moins.,,ALT_CORE_B_AX_23_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_AX_23/JPG/fr_FR/7774762db057bcb819646914f31334dd.jpg
BTG-023-F-FR,Décharge de Kélon,Ordis,Rare,Sort,3,3,,,,,,[[Fugace]]. (Envoyez-moi à la Défausse plutôt qu'en Réserve après résolution de mon effet.)  Choisissez l'un :  • Envoyez en Réserve un Personnage ciblé de Coût de Main {4} ou moins.  • Défaussez un Permanent ciblé de Coût de Main {4} ou moins.,,ALT_COREKS_B_AX_23_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_AX_23/JPG/fr_FR/94059b30a1b2b004876225001d2685ec.jpg
BTG-024-C-FR,Cylindre de Kélon,Axiom,Commun,Permanent,1,1,,,,,,"{T} : Je gagne deux compteurs Kelon.  {T}, dépensez un de mes compteurs Kelon : le prochain Personnage que vous jouez ce tour gagne 1 boost.",,ALT_COREKS_B_AX_26_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_AX_26/JPG/fr_FR/dfed7fae7e3bc1891c5dc07551f077ec.jpg
BTG-024-C-FR,Cylindre de Kélon,Axiom,Commun,Permanent,1,1,,,,,,"{T} : Je gagne deux compteurs Kelon.  {T}, dépensez un de mes compteurs Kelon : le prochain Personnage que vous jouez ce tour gagne 1 boost.",,ALT_CORE_B_AX_26_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_AX_26/JPG/fr_FR/f64731a8cf115c61fe3d6e27a22b8f9e.jpg
BTG-024-R-FR,Cylindre de Kélon,Axiom,Rare,Permanent,1,1,,,,,,"#{J} Un Personnage ciblé gagne 1 boost.#  {T} : Je gagne deux compteurs Kelon.  {T}, dépensez un de mes compteurs Kelon : #un Personnage ciblé gagne 1 boost.#",,ALT_COREKS_B_AX_26_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_AX_26/JPG/fr_FR/3768a29688ec63c57662616e54beb271.jpg
BTG-024-R-FR,Cylindre de Kélon,Axiom,Rare,Permanent,1,1,,,,,,"#{J} Un Personnage ciblé gagne 1 boost.#  {T} : Je gagne deux compteurs Kelon.  {T}, dépensez un de mes compteurs Kelon : #un Personnage ciblé gagne 1 boost.#",,ALT_CORE_B_AX_26_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_AX_26/JPG/fr_FR/53cd3c5e840abf95284c17436fed3898.jpg
BTG-024-F-FR,Cylindre de Kélon,Bravos,Rare,Permanent,1,1,,,,,,"{T} : Je gagne deux compteurs Kelon.  {T}, dépensez un de mes compteurs Kelon : le prochain Personnage que vous jouez ce tour gagne 1 boost.",,ALT_CORE_B_AX_26_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_AX_26/JPG/fr_FR/520eda889a502f1d7e401b3b6ce42e07.jpg
BTG-024-F-FR,Cylindre de Kélon,Bravos,Rare,Permanent,1,1,,,,,,"{T} : Je gagne deux compteurs Kelon.  {T}, dépensez un de mes compteurs Kelon : le prochain Personnage que vous jouez ce tour gagne 1 boost.",,ALT_COREKS_B_AX_26_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_AX_26/JPG/fr_FR/e5dc324d223b715d2b8acf93ffd60990.jpg
BTG-025-C-FR,Brouilleur Blindé,Axiom,Commun,Permanent,2,2,,,,,,{J} [Sabotez]. (Défaussez jusqu'à une carte d'une Réserve.),,ALT_COREKS_B_AX_28_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_AX_28/JPG/fr_FR/06b1e7c41d5beff16b52f642dfc5d3bc.jpg
